Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2879TR-ND,YAG2879CT-ND,YAG2879DKR-ND","RC0201JR-071R8L","YAGEO","YAGEO","RES 1.8 OHM 5% 1/20W 0201","29,541","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.8 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-072RLTR-ND,13-RC0201FR-072RLCT-ND,13-RC0201FR-072RLDKR-ND","RC0201FR-072RL","YAGEO","YAGEO","RES 2 OHM 1% 1/20W 0201","26,380","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","13-RC0201JR-072RLTR-ND,13-RC0201JR-072RLCT-ND,13-RC0201JR-072RLDKR-ND","RC0201JR-072RL","YAGEO","YAGEO","RES 2 OHM 5% 1/20W 0201","109,088","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2886TR-ND,YAG2886CT-ND,YAG2886DKR-ND","RC0201JR-072R2L","YAGEO","YAGEO","RES 2.2 OHM 5% 1/20W 0201","244,269","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.2 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-072R2LTR-ND,13-RC0201FR-072R2LCT-ND,13-RC0201FR-072R2LDKR-ND","RC0201FR-072R2L","YAGEO","YAGEO","RES 2.2 OHM 1% 1/20W 0201","32,958","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.2 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0201JR-132R2LTR-ND,13-RC0201JR-132R2LCT-ND,13-RC0201JR-132R2LDKR-ND","RC0201JR-132R2L","YAGEO","YAGEO","RES 2.2 OHM 5% 1/20W 0201","100,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.2 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2887TR-ND,YAG2887CT-ND,YAG2887DKR-ND","RC0201JR-072R4L","YAGEO","YAGEO","RES 2.4 OHM 5% 1/20W 0201","5,335","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.4 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2888TR-ND,YAG2888CT-ND,YAG2888DKR-ND","RC0201JR-072R7L","YAGEO","YAGEO","RES 2.7 OHM 5% 1/20W 0201","30,275","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.7 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-072R7LTR-ND,13-RC0201FR-072R7LCT-ND,13-RC0201FR-072R7LDKR-ND","RC0201FR-072R7L","YAGEO","YAGEO","RES 2.7 OHM 1% 1/20W 0201","3,616","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.7 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-073RLTR-ND,13-RC0201FR-073RLCT-ND,13-RC0201FR-073RLDKR-ND","RC0201FR-073RL","YAGEO","YAGEO","RES 3 OHM 1% 1/20W 0201","301,133","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-073R3LTR-ND,13-RC0201FR-073R3LCT-ND,13-RC0201FR-073R3LDKR-ND","RC0201FR-073R3L","YAGEO","YAGEO","RES 3.3 OHM 1% 1/20W 0201","63,627","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3.3 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2376TR-ND,YAG2376CT-ND,YAG2376DKR-ND","RC0201JR-073R3L","YAGEO","YAGEO","RES 3.3 OHM 5% 1/20W 0201","36,807","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3.3 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0201FR-073R48L-ND,13-RC0201FR-073R48LCT-ND,13-RC0201FR-073R48LDKR-ND","RC0201FR-073R48L","YAGEO","YAGEO","RES 3.48 OHM 1% 1/20W 0201","9,235","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3.48 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2897TR-ND,YAG2897CT-ND,YAG2897DKR-ND","RC0201JR-073R6L","YAGEO","YAGEO","RES 3.6 OHM 5% 1/20W 0201","1,555","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3.6 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-073R9LTR-ND,13-RC0201FR-073R9LCT-ND,13-RC0201FR-073R9LDKR-ND","RC0201FR-073R9L","YAGEO","YAGEO","RES 3.9 OHM 1% 1/20W 0201","51,398","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3.9 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2898TR-ND,YAG2898CT-ND,YAG2898DKR-ND","RC0201JR-073R9L","YAGEO","YAGEO","RES 3.9 OHM 5% 1/20W 0201","8,585","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","3.9 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2905TR-ND,YAG2905CT-ND,YAG2905DKR-ND","RC0201JR-074R3L","YAGEO","YAGEO","RES 4.3 OHM 5% 1/20W 0201","4,470","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","4.3 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2906TR-ND,YAG2906CT-ND,YAG2906DKR-ND","RC0201JR-074R7L","YAGEO","YAGEO","RES 4.7 OHM 5% 1/20W 0201","45,188","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","4.7 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-074R7LTR-ND,13-RC0201FR-074R7LCT-ND,13-RC0201FR-074R7LDKR-ND","RC0201FR-074R7L","YAGEO","YAGEO","RES 4.7 OHM 1% 1/20W 0201","8,550","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","4.7 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-074R99LTR-ND,13-RC0201FR-074R99LCT-ND,13-RC0201FR-074R99LDKR-ND","RC0201FR-074R99L","YAGEO","YAGEO","RES 4.99 OHM 1% 1/20W 0201","12,978","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","4.99 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2913TR-ND,YAG2913CT-ND,YAG2913DKR-ND","RC0201JR-075R1L","YAGEO","YAGEO","RES 5.1 OHM 5% 1/20W 0201","47,544","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","5.1 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-075R1LTR-ND,13-RC0201FR-075R1LCT-ND,13-RC0201FR-075R1LDKR-ND","RC0201FR-075R1L","YAGEO","YAGEO","RES 5.1 OHM 1% 1/20W 0201","57,977","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","5.1 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2914TR-ND,YAG2914CT-ND,YAG2914DKR-ND","RC0201JR-075R6L","YAGEO","YAGEO","RES 5.6 OHM 5% 1/20W 0201","6,640","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","5.6 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-075R6LTR-ND,13-RC0201FR-075R6LCT-ND,13-RC0201FR-075R6LDKR-ND","RC0201FR-075R6L","YAGEO","YAGEO","RES 5.6 OHM 1% 1/20W 0201","11,498","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","5.6 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0201.jpg","13-RC0201FR-076R2LTR-ND,13-RC0201FR-076R2LCT-ND,13-RC0201FR-076R2LDKR-ND","RC0201FR-076R2L","YAGEO","YAGEO","RES 6.2 OHM 1% 1/20W 0201","19,650","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","6.2 Ohms","±1%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2884/RC Series 0201(0603 Metric).jpg","YAG2924TR-ND,YAG2924CT-ND,YAG2924DKR-ND","RC0201JR-076R2L","YAGEO","YAGEO","RES 6.2 OHM 5% 1/20W 0201","14,925","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","6.2 Ohms","±5%","0.05W, 1/20W","Thick Film","Moisture Resistant","-100/ +350ppm/°C","-55°C ~ 125°C","0201 (0603 Metric)","0201","0.024"" L x 0.012"" W (0.60mm x 0.30mm)","0.010"" (0.26mm)","2","-","-"
