Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate","Ratings"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0603.jpg","13-RC0603JR-101RLTR-ND,13-RC0603JR-101RLCT-ND,13-RC0603JR-101RLDKR-ND","RC0603JR-101RL","YAGEO","YAGEO","RES 1 OHM 5% 1/10W 0603","18,373","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1 Ohms","±5%","0.1W, 1/10W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0603FR-7W1RLTR-ND,13-RC0603FR-7W1RLCT-ND,13-RC0603FR-7W1RLDKR-ND","RC0603FR-7W1RL","YAGEO","YAGEO","RES 1 OHM 1% 1/5W 0603","5,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1 Ohms","±1%","0.2W, 1/5W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0603.jpg","13-RC0603FR-101RLTR-ND,13-RC0603FR-101RLCT-ND,13-RC0603FR-101RLDKR-ND","RC0603FR-101RL","YAGEO","YAGEO","RES 1 OHM 1% 1/10W 0603","5,760","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1 Ohms","±1%","0.1W, 1/10W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R1LTR-ND,13-RC0603FR-071R1LCT-ND,13-RC0603FR-071R1LDKR-ND","RC0603FR-071R1L","YAGEO","YAGEO","RES 1.1 OHM 1% 1/10W 0603","13,438","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.1 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-1.1GRTR-ND,311-1.1GRCT-ND,311-1.1GRDKR-ND","RC0603JR-071R1L","YAGEO","YAGEO","RES 1.1 OHM 5% 1/10W 0603","3,807","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.1 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-1.2GRTR-ND,311-1.2GRCT-ND,311-1.2GRDKR-ND","RC0603JR-071R2L","YAGEO","YAGEO","RES 1.2 OHM 5% 1/10W 0603","11,550","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.2 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R2LTR-ND,13-RC0603FR-071R2LCT-ND,13-RC0603FR-071R2LDKR-ND","RC0603FR-071R2L","YAGEO","YAGEO","RES 1.2 OHM 1% 1/10W 0603","19,289","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.2 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R21LTR-ND,13-RC0603FR-071R21LCT-ND,13-RC0603FR-071R21LDKR-ND","RC0603FR-071R21L","YAGEO","YAGEO","RES 1.21 OHM 1% 1/10W 0603","9,500","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.21 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-1.3GRTR-ND,311-1.3GRCT-ND,311-1.3GRDKR-ND","RC0603JR-071R3L","YAGEO","YAGEO","RES 1.3 OHM 5% 1/10W 0603","12,710","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.3 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R3LTR-ND,13-RC0603FR-071R3LCT-ND,13-RC0603FR-071R3LDKR-ND","RC0603FR-071R3L","YAGEO","YAGEO","RES 1.3 OHM 1% 1/10W 0603","11,978","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.3 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R47LTR-ND,13-RC0603FR-071R47LCT-ND,13-RC0603FR-071R47LDKR-ND","RC0603FR-071R47L","YAGEO","YAGEO","RES 1.47 OHM 1% 1/10W 0603","220","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.47 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-1.5GRTR-ND,311-1.5GRCT-ND,311-1.5GRDKR-ND","RC0603JR-071R5L","YAGEO","YAGEO","RES 1.5 OHM 5% 1/10W 0603","48,887","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.5 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R5LTR-ND,13-RC0603FR-071R5LCT-ND,13-RC0603FR-071R5LDKR-ND","RC0603FR-071R5L","YAGEO","YAGEO","RES 1.5 OHM 1% 1/10W 0603","25,805","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.5 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/YAGEOCHIPRES.jpg","13-RC0603FR-131R5LTR-ND,13-RC0603FR-131R5LCT-ND,13-RC0603FR-131R5LDKR-ND","RC0603FR-131R5L","YAGEO","YAGEO","RES 1.5 OHM 1% 1/10W 0603","98,945","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.5 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4842/Yageo-0603.jpg","13-RC0603FR-101R5LTR-ND,13-RC0603FR-101R5LCT-ND,13-RC0603FR-101R5LDKR-ND","RC0603FR-101R5L","YAGEO","YAGEO","RES 1.5 OHM 1% 1/10W 0603","13,410","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.5 Ohms","±1%","0.1W, 1/10W","Thick Film","-","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R54LTR-ND,13-RC0603FR-071R54LCT-ND,13-RC0603FR-071R54LDKR-ND","RC0603FR-071R54L","YAGEO","YAGEO","RES 1.54 OHM 1% 1/10W 0603","10,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.54 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R6LTR-ND,13-RC0603FR-071R6LCT-ND,13-RC0603FR-071R6LDKR-ND","RC0603FR-071R6L","YAGEO","YAGEO","RES 1.6 OHM 1% 1/10W 0603","15,632","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.6 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-1.6GRTR-ND,311-1.6GRCT-ND,311-1.6GRDKR-ND","RC0603JR-071R6L","YAGEO","YAGEO","RES 1.6 OHM 5% 1/10W 0603","3,743","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.6 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R69LTR-ND,13-RC0603FR-071R69LCT-ND,13-RC0603FR-071R69LDKR-ND","RC0603FR-071R69L","YAGEO","YAGEO","RES 1.69 OHM 1% 1/10W 0603","12,155","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.69 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R8LTR-ND,13-RC0603FR-071R8LCT-ND,13-RC0603FR-071R8LDKR-ND","RC0603FR-071R8L","YAGEO","YAGEO","RES 1.8 OHM 1% 1/10W 0603","7,644","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.8 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-1.8GRTR-ND,311-1.8GRCT-ND,311-1.8GRDKR-ND","RC0603JR-071R8L","YAGEO","YAGEO","RES 1.8 OHM 5% 1/10W 0603","21,918","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.8 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R82LTR-ND,13-RC0603FR-071R82LCT-ND,13-RC0603FR-071R82LDKR-ND","RC0603FR-071R82L","YAGEO","YAGEO","RES 1.82 OHM 1% 1/10W 0603","9,160","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.82 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-071R96LTR-ND,13-RC0603FR-071R96LCT-ND,13-RC0603FR-071R96LDKR-ND","RC0603FR-071R96L","YAGEO","YAGEO","RES 1.96 OHM 1% 1/10W 0603","9,840","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","1.96 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-2.00HRTR-ND,311-2.00HRCT-ND,311-2.00HRDKR-ND","RC0603FR-072RL","YAGEO","YAGEO","RES 2 OHM 1% 1/10W 0603","37,718","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603JR-072RLTR-ND,13-RC0603JR-072RLCT-ND,13-RC0603JR-072RLDKR-ND","RC0603JR-072RL","YAGEO","YAGEO","RES 2 OHM 5% 1/10W 0603","6,025","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2 Ohms","±5%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_12.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","13-RC0603FR-072R05LTR-ND,13-RC0603FR-072R05LCT-ND,13-RC0603FR-072R05LDKR-ND","RC0603FR-072R05L","YAGEO","YAGEO","RES 2.05 OHM 1% 1/10W 0603","10,000","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.05 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
"https://www.yageo.com/upload/media/product/app/datasheet/rchip/pyu-rc_group_51_rohs_l.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/13_0603-(1608-metric).jpg","311-2.10HRTR-ND,311-2.10HRCT-ND,311-2.10HRDKR-ND","RC0603FR-072R1L","YAGEO","YAGEO","RES 2.1 OHM 1% 1/10W 0603","4,880","0.1","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","RC_L","Active","2.1 Ohms","±1%","0.1W, 1/10W","Thick Film","Moisture Resistant","±200ppm/°C","-55°C ~ 155°C","0603 (1608 Metric)","0603","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","0.022"" (0.55mm)","2","-","-"
